order_id,Customer_ID,order_date,total_amount,shipping_address,status
O501259,CUST668961,6/20/2025,1053.7,"717 Walton Village, Thompsonside, WA 86211",Pending
O501260,CUST528672,11/27/2024,639.2,"943 Cook Isle Suite 161, Thompsonborough, KS 95192",Cancelled
O501261,CUST612291,6/8/2025,540.18,"0336 Jeremy Fords Apt. 546, Dennismouth, WV 47685",Returned
O501262,CUST451429,7/3/2024,2406.16,"681 Davidson Ville, Kingport, WI 21925",Shipped
O501263,CUST001395,4/7/2024,4836.09,"500 Schwartz Fields, South Catherine, OK 14428",Returned
O501264,CUST221341,11/17/2023,826.46,"990 Wolfe Haven, Lake Petershire, NM 54101",Returned
O501265,CUST278822,12/20/2024,402.38,"4185 Shane Common Suite 328, Port Hayleyport, NE 38557",Returned
O501266,CUST130829,12/7/2023,4167.45,"6860 Alyssa Pine, Collinsville, SC 57684",Returned
O501267,CUST571384,5/4/2025,4511.5,"35437 Bailey Road Suite 643, Stevenport, WI 72987",Returned
O501268,CUST090895,9/7/2023,1054.21,"312 Russell Corner, Pollardstad, MT 96757",Shipped
O501269,CUST730677,4/6/2025,120.97,"07034 Chad Brook Apt. 922, Hartside, IL 86292",Pending
O501270,CUST121188,7/28/2024,1249.35,"5370 Bailey Crest, New Sally, HI 19990",Pending
O501271,CUST860708,1/20/2024,1393.28,"728 Bonilla Loaf, Brenttown, MA 38567",Pending
O501272,CUST245919,11/8/2023,3710.36,"96057 Natalie Street Apt. 291, Janetland, LA 05394",Shipped
O501273,CUST447031,3/13/2025,4351.41,"45343 Donald Viaduct, East Christine, UT 12972",Pending
O501274,CUST360829,9/24/2023,1984.45,"33015 Vincent Extensions Suite 870, Kristinaville, NJ 09360",Returned
O501275,CUST874634,10/7/2024,3344.5,"3474 Brianna Mountains Suite 804, Lake Charles, KY 77349",Shipped
O501276,CUST251867,11/19/2023,1043.58,"275 Donna Avenue, East Robertside, NH 80978",Pending
O501277,CUST401420,2/27/2024,4651.93,"8213 Steven Stravenue, New Marystad, AK 77004",Cancelled
O501278,CUST909536,11/2/2023,4380.55,"0496 Timothy Squares, New Zacharyport, FL 41287",Delivered
O501279,CUST118416,9/12/2024,4790.62,"2905 Justin Point, New Hunterville, PA 84575",Returned
O501280,CUST490519,4/5/2025,2196.01,"PSC 6488, Box 0504, APO AA 18157",Shipped
O501281,CUST967304,9/27/2023,1643.55,"71040 Brandon Camp Apt. 006, Port Theodore, IA 84602",Returned
O501282,CUST570649,2/19/2025,4366.3,"081 Johnson Trafficway, East Stephanie, MD 86395",Cancelled
O501283,CUST769007,3/28/2025,894.11,"561 Michael Bypass, New Michaelport, CO 20569",Delivered
O501284,CUST316280,3/17/2024,3199.46,"9909 Moore Walk, South Tracyburgh, NV 93558",Pending
O501285,CUST545598,12/1/2023,3862.71,"279 Graham Ford, Port Mark, DC 69183",Cancelled
O501286,CUST294248,3/9/2024,2352.82,"43698 Mcdonald Crest, Sonyabury, GA 05791",Returned
O501287,CUST375667,12/9/2024,2319.4,"2778 Jacob Falls Suite 213, West Molly, WV 02685",Delivered
O501288,CUST856433,5/1/2024,2462.79,"PSC 1649, Box 3023, APO AP 89459",Cancelled
O501289,CUST351853,11/10/2024,1344.34,"10545 Donaldson Vista, Lake Joyceside, MO 20867",Cancelled
O501290,CUST206597,6/25/2025,3293.84,"12706 Lewis Estates Suite 802, Amyport, WY 38944",Cancelled
O501291,CUST361537,11/26/2023,1415.41,"17222 Tyler Mountains, West Beth, CT 64287",Cancelled
O501292,CUST227823,10/9/2024,4025.72,"45227 Anthony Views Suite 416, Nicoleshire, NJ 43820",Delivered
O501293,CUST654304,4/6/2024,1764.55,"559 Phillips Mission Apt. 231, Josefort, IA 78870",Pending
O501294,CUST132572,1/28/2024,1684.35,"90181 Aguirre Divide, Lake Kevin, OR 92963",Delivered
O501295,CUST164395,9/5/2024,281.53,"2076 George Bridge, Jeremyburgh, MN 28229",Cancelled
O501296,CUST725665,9/3/2024,1238.63,"988 Andrew Stravenue Apt. 555, East William, MI 03893",Pending
O501297,CUST538141,10/20/2023,1201.29,"913 Alexandra Stravenue, Ashleyfurt, CT 84013",Pending
O501298,CUST402213,10/6/2024,236.72,"8076 Horton Walks Suite 813, Arroyoborough, KY 51756",Cancelled
O501299,CUST826038,5/13/2025,1157.61,"02232 Peck Burgs Apt. 738, Bentonstad, VA 60627",Delivered
O501300,CUST353591,12/18/2024,4881.14,"0992 Terry Spring, Mullinsfurt, AL 24246",Cancelled
O501301,CUST642911,7/7/2025,1695.06,"USCGC Branch, FPO AE 27887",Returned
O501302,CUST083494,2/20/2024,1136.18,"057 King Wall Apt. 240, East Davidbury, FL 49298",Delivered
O501303,CUST930707,4/7/2025,2185.98,"58683 Johnson Ridge, West Lisaside, DE 01184",Pending
O501304,CUST569066,8/31/2024,3604.35,"1773 Dudley Trafficway, Port Zacharyshire, CA 19259",Shipped
O501305,CUST881775,11/3/2023,1783.32,"20176 Collins Forest, Martinezburgh, TX 67733",Pending
O501306,CUST230106,2/5/2024,4291.26,"78161 William Drives, South Wendyside, CT 73895",Delivered
O501307,CUST494266,4/24/2024,1341.11,"08271 Marcus Lane, North Stevenshire, LA 64627",Cancelled
O501308,CUST398681,12/29/2024,4678.67,"54272 Nolan Cliffs, Mathewton, HI 89592",Delivered
O501309,CUST204575,1/9/2024,2525.45,"9444 Eric Plaza Suite 327, Alexanderchester, VA 25756",Delivered
O501310,CUST547739,5/25/2024,1138.1,"Unit 8515 Box 8647, DPO AE 99386",Pending
O501311,CUST792438,4/6/2025,4917.01,"4931 Kristen Ford, Port Angelica, KS 94988",Pending
O501312,CUST703668,3/20/2025,2924.71,"1366 Michael Flat, Lake Maryborough, VT 01686",Shipped
O501313,CUST246537,7/20/2024,2079.44,"081 Anthony Dam Apt. 767, South Sydneybury, OR 78843",Pending
O501314,CUST456820,7/18/2023,3472.01,"52581 Scott Road, Rhodesborough, CO 36971",Cancelled
O501315,CUST738997,5/11/2025,2549.72,"25624 Michelle Brook Suite 603, Porterchester, MT 39266",Cancelled
O501316,CUST210369,8/14/2023,3454.03,"Unit 7194 Box 4797, DPO AE 92683",Delivered
O501317,CUST577230,8/29/2023,4214.28,"7403 Hammond Drives Suite 719, Susanland, SD 77994",Pending
O501318,CUST691631,6/27/2025,2921.78,"0837 Hayes Via, West Dana, WI 82488",Returned
O501319,CUST582974,2/24/2025,4274.82,"85327 Diaz Fields Suite 311, North Michael, NJ 48594",Pending
O501320,CUST061156,3/4/2025,2214.8,"54611 Sue Common, North Robertobury, VA 43270",Delivered
O501321,CUST166608,4/8/2025,3739.18,"57696 Howard Harbors Suite 737, East Stephanieshire, MO 80662",Returned
O501322,CUST750192,5/8/2024,662.45,"748 Molly Corner Apt. 527, Hodgeshire, ME 91274",Pending
O501323,CUST891234,1/7/2024,1074.36,"02721 Smith Circle, Reedmouth, NV 09060",Shipped
O501324,CUST513977,12/3/2024,4361.26,"USS Garrett, FPO AA 98175",Pending
O501325,CUST082783,2/27/2024,2215.67,"22617 Pittman Square, Stephanieview, CA 03158",Pending
O501326,CUST212286,3/19/2025,3577.27,"72946 Edwards Spurs, Millerport, NH 44015",Returned
O501327,CUST251891,2/10/2024,74.88,"491 Wiggins Dam, Lisachester, MD 95918",Cancelled
O501328,CUST979505,5/29/2025,395.81,"460 Quinn Brooks Suite 468, East Nataliehaven, TN 03423",Delivered
O501329,CUST803241,3/2/2025,1879.73,"845 Trevino Mount Apt. 760, Colinville, VA 64537",Shipped
O501330,CUST767431,7/20/2023,3239.41,"825 Brenda Prairie, Port Erinhaven, KY 66841",Pending
O501331,CUST335264,1/8/2024,3426.04,"919 Clark Ways, Garybury, WY 58604",Cancelled
O501332,CUST038198,8/27/2024,2775.59,"PSC 3029, Box 8166, APO AP 53488",Shipped
O501333,CUST783246,4/21/2024,4381.77,"244 Mary Avenue, Lake Josemouth, DE 04100",Cancelled
O501334,CUST958277,2/17/2024,3303.37,"033 Robert Views, East Haydenton, CO 32431",Pending
O501335,CUST989506,12/4/2024,3858.18,"828 Brady Ville, Mitchellmouth, OH 92771",Pending
O501336,CUST434853,9/13/2024,2814.76,"606 Kelsey Burgs Suite 147, Warnerburgh, TN 58963",Returned
O501337,CUST672320,3/13/2024,3984.29,"743 Brooke Lodge Apt. 338, Freemanberg, MI 37954",Cancelled
O501338,CUST799808,2/1/2025,2144,"62581 Laura Mountains, Thomasbury, VA 50642",Returned
O501339,CUST560933,9/23/2023,4688.56,"4871 Fletcher Mountain Apt. 021, West Suzanne, VA 25384",Pending
O501340,CUST555300,2/7/2025,1689.16,"19333 Smith Station, Johnsonfurt, PA 90125",Delivered
O501341,CUST935445,2/5/2024,4171.95,"015 Ronald Vista, Port Leonborough, NC 84074",Returned
O501342,CUST801953,2/15/2024,4216.28,"7424 Jennifer Gardens, Perrychester, OR 76592",Cancelled
O501343,CUST696233,1/15/2025,81.07,"07796 Baldwin Villages Apt. 290, New Henryville, NJ 93906",Delivered
O501344,CUST434427,12/24/2023,1158.89,"8620 Sydney Mews Apt. 178, East Johnhaven, HI 26477",Shipped
O501345,CUST244351,5/30/2024,4609.28,"51651 Goodwin Valley, Bowmanmouth, NV 11976",Returned
O501346,CUST259130,11/2/2024,2331.89,"52826 Wendy Mission, Port Bruce, WY 83690",Returned
O501347,CUST170058,10/10/2024,291.96,"4347 John Bypass Apt. 039, East Lori, OH 51301",Returned
O501348,CUST979717,3/4/2024,4681.5,"161 Martinez Mount, East Staceyhaven, AZ 41280",Returned
O501349,CUST269977,7/11/2023,3054.79,"306 Angie Mountains Apt. 074, Port Andrea, IL 24984",Cancelled
O501350,CUST900118,3/26/2025,1074.9,"USNV Mayo, FPO AE 54437",Delivered
O501351,CUST725002,10/5/2023,3942.29,"PSC 7601, Box 1728, APO AP 83211",Shipped
O501352,CUST746432,11/9/2024,4760.81,"28662 Palmer Radial Apt. 821, West Taylortown, UT 17916",Shipped
O501353,CUST584230,6/4/2025,2624.64,"024 Austin Corners, West Ryan, DC 21694",Shipped
O501354,CUST277766,8/3/2024,2248.5,"65660 Dillon Flat, Shelbyshire, PA 81110",Returned
O501355,CUST159215,9/15/2024,4869.62,"9470 Sarah Crossroad Apt. 142, Escobarborough, SD 30838",Shipped
O501356,CUST027922,2/27/2025,4862.02,"136 Johnny Freeway Suite 095, Lake Kelly, MS 98100",Cancelled
O501357,CUST514900,3/3/2024,1386.84,"USNV Long, FPO AP 24649",Shipped
O501358,CUST089564,4/4/2025,535.83,"2314 Butler Center Apt. 004, East Jared, VT 23469",Pending
O501359,CUST465466,2/10/2025,1961.13,"155 Julie Lake, Port Christopherville, DC 40707",Cancelled
O501360,CUST322296,6/8/2024,690.33,"7531 Jonathan Summit Apt. 726, Port Andrewmouth, AZ 07138",Delivered
O501361,CUST970460,3/28/2025,4205.68,"56067 Holloway Street Apt. 915, Lake Jennamouth, VA 90163",Pending
O501362,CUST310587,11/25/2023,1226.12,"21042 Samantha Throughway Suite 029, South Kelly, VA 72079",Shipped
O501363,CUST336903,6/26/2024,2117.77,"0309 Garcia Avenue Apt. 513, Scotthaven, MS 73962",Delivered
O501364,CUST626028,9/15/2023,1006.93,"070 Harper Land, South Jacob, CT 25681",Returned
O501365,CUST830125,7/19/2023,2120.66,"96176 Jackson Ports Apt. 944, Stevensonville, CA 44102",Delivered
O501366,CUST710538,8/31/2023,4033.77,"42856 Taylor Pike Apt. 405, Samanthaborough, AZ 51424",Delivered
O501367,CUST724790,7/6/2025,1739.11,"888 Lawson Road Suite 119, New Clairetown, HI 68017",Shipped
O501368,CUST636705,9/17/2023,2380.95,"86095 Tate Plaza Suite 925, Johnsonhaven, WA 79053",Shipped
O501369,CUST478834,3/7/2025,2206.34,"8438 Samantha Field, North Derek, ID 65536",Delivered
O501370,CUST862996,8/27/2023,3918.38,"812 Moran Cliff Apt. 060, South Michelleville, TX 05094",Cancelled
O501371,CUST720558,10/28/2023,4985.34,"519 Angela Fords Suite 867, East Robinport, TN 69451",Cancelled
O501372,CUST452999,8/1/2024,3573.34,"33866 Lewis Mount Suite 356, Kristinamouth, KS 64844",Returned
O501373,CUST983109,3/17/2025,4443.94,"5759 Kimberly Streets, Davidside, VT 96491",Returned
O501374,CUST852832,5/28/2024,2782.02,"676 John Meadows, Meganbury, IA 95977",Returned
O501375,CUST391671,5/2/2024,2257.28,"895 Rodriguez Lakes Suite 587, East Lawrence, IL 52184",Delivered
O501376,CUST353347,1/3/2025,3540.59,"18932 Blair Plaza, Jeffreyberg, NH 78838",Returned
O501377,CUST976610,7/23/2023,4880.54,"773 Michael Viaduct Apt. 002, Lake Kristenville, VT 25582",Shipped
O501378,CUST443592,11/1/2024,1133.61,"5536 Marks Ways Apt. 817, South Nicole, WV 82364",Delivered
O501379,CUST233935,8/18/2024,4251.1,"11174 Lisa Stravenue Apt. 263, Davisville, GA 04465",Pending
O501380,CUST396255,11/5/2024,3401.05,"96711 Darrell Plains, West Adamside, AZ 43689",Cancelled
O501381,CUST433147,4/21/2025,2565.61,"4523 Wayne Square, Kevinmouth, CA 88236",Cancelled
O501382,CUST213820,2/28/2025,4334.38,"90393 Paula Rapid, Amyview, SD 71910",Returned
O501383,CUST296697,1/7/2025,851.87,"56846 Alex Stream Apt. 706, Mendezstad, MN 18012",Delivered
O501384,CUST698175,3/8/2024,569.27,"76510 Tammy Spring Suite 308, Karenfort, TN 50906",Shipped
O501385,CUST174713,11/21/2023,2415,"9926 Kaufman Village Apt. 538, Lake Marcusmouth, MI 65046",Delivered
O501386,CUST934691,12/9/2024,792.65,"2173 Kimberly Terrace Suite 014, West Tyler, IA 74058",Shipped
O501387,CUST688421,8/30/2024,4380.83,"11930 Amber Plaza, Smithfurt, IL 01142",Cancelled
O501388,CUST137114,4/27/2024,3805.7,"USCGC Alexander, FPO AP 63207",Pending
O501389,CUST920648,5/1/2024,557.61,"7753 Richard Track, Chavezmouth, CO 16906",Delivered
O501390,CUST997497,5/20/2025,2321.32,"090 Logan Square Suite 762, Jenkinshaven, TX 41461",Shipped
O501391,CUST149083,5/2/2024,3295.43,"25121 William Pines, North William, NJ 49597",Delivered
O501392,CUST738075,8/24/2024,4276.89,"273 Lydia Glen Suite 825, Watsonton, VT 19891",Delivered
O501393,CUST272676,9/1/2024,1029.37,"PSC 0888, Box 7857, APO AP 63966",Pending
O501394,CUST410085,12/22/2023,345.42,"285 Jimenez Drives, New Amandahaven, NE 78918",Shipped
O501395,CUST341644,1/6/2024,4487.98,"80549 Hanson Turnpike Suite 087, East Michael, WI 31243",Cancelled
O501396,CUST586569,2/11/2025,2572.65,"0865 Brown Plaza Apt. 361, Jackshire, AL 39988",Shipped
O501397,CUST994126,3/18/2025,2313.08,"5381 Moore Turnpike, Matthewport, MO 25640",Delivered
O501398,CUST873051,1/29/2025,1793.14,"23082 Lozano Village Apt. 491, West Katherineland, FL 37586",Pending
O501399,CUST745821,9/10/2023,3611.93,"0399 Knapp Union, Port Jared, IN 39545",Shipped
O501400,CUST603327,7/12/2024,2354.09,"48917 Christopher Pass Apt. 006, Nicholsside, NY 19975",Cancelled
O501401,CUST141073,9/6/2024,4658.01,"75881 Robin Lock Apt. 866, New Mariaborough, VT 40739",Shipped
O501402,CUST102021,8/18/2024,1990.63,"21657 Hamilton Spur Apt. 376, Rogerside, NY 04968",Returned
O501403,CUST135553,11/14/2023,4093.57,"47550 Jones Inlet, South Natalie, OR 21484",Shipped
O501404,CUST735488,12/18/2023,4354.84,"2107 Kara Walk Apt. 095, Johnsonmouth, RI 89756",Cancelled
O501405,CUST013486,9/16/2024,3554.9,"25580 Long View Apt. 957, South Susanstad, GA 47708",Returned
O501406,CUST093585,6/17/2025,1328.4,"Unit 3517 Box 6462, DPO AP 13495",Delivered
O501407,CUST218237,5/29/2024,603.91,"USNS Anderson, FPO AE 26895",Delivered
O501408,CUST330390,6/27/2025,2625.78,"10275 Kevin Dale Suite 480, West Sierra, MS 44865",Delivered
O501409,CUST720266,1/26/2025,2435.51,"31473 Justin Mall Apt. 791, Sanchezfort, AZ 07323",Delivered
O501410,CUST099459,8/20/2024,2695.56,"27548 Barbara Mountain, Davisberg, WV 92015",Returned
O501411,CUST326701,7/23/2024,4434.86,"88777 Hale Village, New Janetborough, CT 55149",Returned
O501412,CUST019404,11/24/2024,3965.62,"22449 Richard Island Apt. 974, North Melissa, MN 66442",Pending
O501413,CUST635266,11/24/2024,3225.62,"1511 Gina Stravenue Suite 856, Wattsside, MD 98190",Pending
O501414,CUST388774,7/28/2023,1243.05,"1220 Allen Station Suite 087, Burgessview, WA 29190",Pending
O501415,CUST359336,9/15/2024,4209.47,"5961 Stone Burg Apt. 582, East Nicole, MS 12347",Returned
O501416,CUST892692,4/4/2024,4878.75,"6822 Chung Spur Apt. 068, North Nicole, CO 94031",Returned
O501417,CUST277242,10/14/2024,1404.39,"314 Michelle Rue, Tracystad, AL 04302",Shipped
O501418,CUST867173,4/18/2025,335.36,"67449 Roy Coves Suite 773, Cherylville, OK 44813",Delivered
O501419,CUST687848,6/4/2024,640.62,"PSC 0318, Box 4264, APO AP 56302",Shipped
O501420,CUST356681,12/2/2023,3890.71,"2515 Bright Row Suite 921, South Cynthiachester, DC 17738",Cancelled
O501421,CUST302948,4/5/2024,2246.77,"USNV Jimenez, FPO AE 19722",Pending
O501422,CUST388101,3/16/2025,4479.47,"USS Barnett, FPO AP 51998",Cancelled
O501423,CUST358544,10/7/2023,1240.27,"5632 Mccarthy Freeway Suite 077, East Alexa, FL 09221",Cancelled
O501424,CUST968991,8/27/2023,520.4,"1153 Bryant Mill, Patrickmouth, OR 09542",Returned
O501425,CUST660696,1/24/2025,3298.51,"68864 Ralph Creek Suite 572, Collinsside, TN 08593",Delivered
O501426,CUST071553,11/27/2023,2198.67,"88972 Chelsea Walks Suite 942, Antoniofurt, VT 93878",Shipped
O501427,CUST028360,9/1/2024,4038.4,"31936 Chen Plain, Rachelmouth, ID 28742",Returned
O501428,CUST393355,10/4/2023,440.2,"85818 Wood Prairie Apt. 044, Erinmouth, NE 50143",Returned
O501429,CUST737797,8/8/2023,2477.54,"81387 Welch Green Suite 933, Salazarfort, AR 07863",Cancelled
O501430,CUST539810,8/12/2024,2783.3,"9664 Larry Ferry, Perezside, FL 50868",Pending
O501431,CUST180648,12/30/2024,2385.52,"2891 Erin Coves Apt. 714, South Kelly, WI 26014",Returned
O501432,CUST125224,7/23/2024,737.25,"216 Anderson Cliffs, North Donaldmouth, GA 42106",Returned
O501433,CUST111671,11/7/2023,3444.26,"PSC 8962, Box 5098, APO AP 13532",Pending
O501434,CUST278135,1/13/2024,1948.83,"748 Hall Summit, Markville, DC 72455",Delivered
O501435,CUST133381,11/2/2023,2168.06,"7364 Jessica Pine, Josephfurt, KS 84061",Shipped
O501436,CUST901573,12/10/2024,1737.21,"Unit 6831 Box 8922, DPO AE 40830",Pending
O501437,CUST213733,9/15/2024,398.11,"292 Edwards Canyon Suite 925, Lake Kimberly, NC 46237",Shipped
O501438,CUST495464,3/12/2025,4836.17,"1802 Stanley Summit, Lake Matthew, VA 22351",Pending
O501439,CUST797599,6/18/2024,4408.13,"Unit 3336 Box 8640, DPO AE 70055",Shipped
O501440,CUST771107,2/1/2025,1607.34,"0116 Crawford Glens, Angelicashire, PA 83393",Delivered
O501441,CUST306642,3/10/2024,3289.03,"Unit 1884 Box 3171, DPO AP 00604",Pending
O501442,CUST771113,9/12/2023,1229.33,"53191 Mason Extensions, Devinview, OH 10824",Cancelled
O501443,CUST564763,1/9/2024,1980.59,"204 Guerra Stravenue, New Connie, NJ 23849",Delivered
O501444,CUST893583,10/19/2024,2819.6,"4273 Long Terrace, Port Lisafort, AK 28249",Delivered
O501445,CUST660216,12/22/2024,4091.88,"1653 Kelley Ways, Lake Gailton, KS 62177",Returned
O501446,CUST125361,8/8/2023,162,"38107 Richards Tunnel, North Tonistad, PA 63992",Returned
O501447,CUST274174,1/24/2025,2039.42,"4887 Nicole Loop, Camachomouth, ME 79990",Returned
O501448,CUST749943,5/31/2025,4508.66,"331 Gilbert Square Suite 325, North Tracyburgh, NH 89097",Pending
O501449,CUST864458,9/24/2024,4786.95,"24389 Jennifer Spur, South Ashley, WY 36206",Returned
O501450,CUST183520,4/20/2024,322.65,"Unit 5338 Box 1647, DPO AE 55249",Pending
O501451,CUST155407,11/29/2024,814.47,"81644 Hunter Tunnel Suite 643, Norristown, MA 67483",Delivered
O501452,CUST729703,10/17/2023,1916.82,"2945 William Manor, West Robert, SC 07349",Cancelled
O501453,CUST115083,12/26/2024,1631.28,"91442 Harris Burg, Meyerside, OK 38539",Pending
O501454,CUST231054,4/13/2025,2156.07,"594 Anthony Forest, West Juanhaven, CA 38570",Delivered
O501455,CUST989601,11/11/2024,3080.07,"87284 Amanda Spring Suite 938, Lisastad, LA 41593",Shipped
O501456,CUST481566,9/20/2024,2537.61,"262 Evans Trail Suite 903, Shannonside, SD 83810",Returned
O501457,CUST851263,12/15/2024,4959.46,"1591 Melissa Glens Suite 958, Markborough, TX 09235",Pending
O501458,CUST079940,10/3/2023,4431.74,"6821 Freeman Cliffs Apt. 162, Mccoyside, ME 54943",Pending
O501459,CUST137324,3/31/2024,2378.6,"65703 Jesse Ridges Apt. 293, West Timothymouth, SD 58085",Returned
O501460,CUST194220,4/12/2025,4918.14,"3110 Hayes Vista, Lake Leslie, PA 71098",Pending
O501461,CUST528756,4/29/2024,3642.83,"13120 Jeffrey Parkway, New Matthewberg, PA 38785",Pending
O501462,CUST701407,9/21/2024,2489.81,"301 Linda Rest, North Tina, CA 03367",Delivered
O501463,CUST260477,9/1/2023,4779.77,"565 Fuentes Hill Suite 478, Port Jamesside, SD 58956",Cancelled
O501464,CUST312530,4/8/2025,2061.19,"6295 Matthew Loaf Apt. 435, Antonioside, DE 34501",Shipped
O501465,CUST336833,3/10/2024,4880.38,"946 Cherry Walk Apt. 585, Turnerville, IN 26433",Delivered
O501466,CUST538227,11/27/2023,822.83,"4494 Scott Hollow, New Kenneth, AR 55235",Delivered
O501467,CUST142840,5/18/2024,2753.9,"90106 Young Place, New Melissaview, CO 63045",Delivered
O501468,CUST298591,7/24/2024,3052.19,"805 Nathaniel Corners, Matthewport, ME 50830",Returned
O501469,CUST402084,9/17/2024,3599.13,"6255 Sarah Spring, Annaview, NH 31039",Cancelled
O501470,CUST577907,9/2/2023,1408.11,"89530 Jeremy Streets, Englishburgh, ME 40147",Returned
O501471,CUST332283,12/20/2024,4878.58,"680 Ronald Overpass Suite 037, Lake Sara, NH 46479",Shipped
O501472,CUST660341,6/6/2024,1635.09,"488 Nunez Meadows, Friedmanland, NE 54209",Returned
O501473,CUST097661,4/28/2024,4890.96,"9476 Lisa Route Suite 366, Philipfurt, MD 19359",Pending
